,Title,Artist,Genre,Url,Happy,Sad,Energized,Relaxed,Nostalgic,Romantic,Angry,Focused,Inspired,Melancholic,Peaceful,Anxious,Confident,Dreamy,Lonely
1661,Caroline,Amine,Hiphop_Overseas,https://www.youtube.com/watch?v=0WCm3kiHS_s&pp=ygUUQ2Fyb2xpbmUgQW1pbmUgYXVkaW8%3D,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1662,Falling,Trevor Daniel,Hiphop_Overseas,https://www.youtube.com/watch?v=QRXRG0PLdSM&pp=ygUbRmFsbGluZyBUcmV2b3IgRGFuaWVsIGF1ZGlv,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0
1663,Red Moon,Lil Uzi Vert,Hiphop_Overseas,https://www.youtube.com/watch?v=2NzuR5OLvnQ&pp=ygUbUmVkIE1vb24gTGlsIFV6aSBWZXJ0IGF1ZGlv,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1664,Dying in the Subtlety,Cautious Clay,Hiphop_Overseas,https://www.youtube.com/watch?v=Krp2kPMFMCw&pp=ygUpRHlpbmcgaW4gdGhlIFN1YnRsZXR5IENhdXRpb3VzIENsYXkgYXVkaW8%3D,,,,,,,,,,,,,,,
1665,Wicked,Future,Hiphop_Overseas,https://www.youtube.com/watch?v=4wrn4Tg6_4g&pp=ygUTV2lja2VkIEZ1dHVyZSBhdWRpbw%3D%3D,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1666,Time,NF,Hiphop_Overseas,https://www.youtube.com/watch?v=wBUuWq3XE-U&pp=ygUNVGltZSBORiBhdWRpbw%3D%3D,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1
1667,Astronaut In The Ocean,Masked Wolf,Hiphop_Overseas,https://www.youtube.com/watch?v=YRNyamyBOIQ&pp=ygUoQXN0cm9uYXV0IEluIFRoZSBPY2VhbiBNYXNrZWQgV29sZiBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
1668,Praise The Lord (Da Shine) (Feat. Skepta),A$AP Rocky,Hiphop_Overseas,https://www.youtube.com/watch?v=_eDpH4hMW1o&pp=ygU6UHJhaXNlIFRoZSBMb3JkIChEYSBTaGluZSkgKEZlYXQuIFNrZXB0YSkgQSRBUCBSb2NreSBhdWRpbw%3D%3D,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1669,SAD!,XXXTENTACION,Hiphop_Overseas,https://www.youtube.com/watch?v=pgN-vvVVxMA&pp=ygUXU0FEISBYWFhURU5UQUNJT04gYXVkaW8%3D,,,,,,,,,,,,,,,
1670,Boys,Lizzo,Hiphop_Overseas,https://www.youtube.com/watch?v=XplzAs0El2Y&pp=ygUQQm95cyBMaXp6byBhdWRpbw%3D%3D,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1671,N95,Kendrick Lamar,Hiphop_Overseas,https://www.youtube.com/watch?v=XEV4x7xEprw&pp=ygUYTjk1IEtlbmRyaWNrIExhbWFyIGF1ZGlv,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
1672,MY HOUSE,Beyonce,Hiphop_Overseas,https://www.youtube.com/watch?v=hAsDiZn61Wo&pp=ygUWTVkgSE9VU0UgQmV5b25jZSBhdWRpbw%3D%3D,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1673,Life Is Good (feat. Drake),Future,Hiphop_Overseas,https://www.youtube.com/watch?v=ZBOoVj6IW3s&pp=ygUnTGlmZSBJcyBHb29kIChmZWF0LiBEcmFrZSkgRnV0dXJlIGF1ZGlv,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0
1674,what a nice day to run away (Feat. Resident),Snøw,Hiphop_Overseas,https://www.youtube.com/watch?v=wRWZljVuWK8&pp=ygU4d2hhdCBhIG5pY2UgZGF5IHRvIHJ1biBhd2F5IChGZWF0LiBSZXNpZGVudCkgU27DuHcgYXVkaW8%3D,,,,,,,,,,,,,,,
1675,Super Freaky Girl,Nicki Minaj,Hiphop_Overseas,https://www.youtube.com/watch?v=_RRjxHWA338&pp=ygUjU3VwZXIgRnJlYWt5IEdpcmwgTmlja2kgTWluYWogYXVkaW8%3D,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1676,My City (Feat. G Herbo),Kane Brown,Hiphop_Overseas,https://www.youtube.com/watch?v=CyRtw_ckKFs&pp=ygUoTXkgQ2l0eSAoRmVhdC4gRyBIZXJibykgS2FuZSBCcm93biBhdWRpbw%3D%3D,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1677,Black Skinhead (Digital Album Version (Explicit)),Kanye West,Hiphop_Overseas,https://www.youtube.com/watch?v=R4xrLKb6oFI&pp=ygVCQmxhY2sgU2tpbmhlYWQgKERpZ2l0YWwgQWxidW0gVmVyc2lvbiAoRXhwbGljaXQpKSBLYW55ZSBXZXN0IGF1ZGlv,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1678,Xo Tour Llif3,Lil Uzi Vert,Hiphop_Overseas,https://www.youtube.com/watch?v=VcyFfcJbyeM&pp=ygUgWG8gVG91ciBMbGlmMyBMaWwgVXppIFZlcnQgYXVkaW8%3D,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
1679,Where Is The Love? (Album Ver.) (SBS K팝스타 시즌2 방예담 가창곡),Black Eyed Peas,Hiphop_Overseas,https://www.youtube.com/watch?v=RmFHWIKiPT4&pp=ygViV2hlcmUgSXMgVGhlIExvdmU_IChBbGJ1bSBWZXIuKSAoU0JTIEvtjJ3siqTtg4Ag7Iuc7KaMMiDrsKnsmIjri7Qg6rCA7LC96rOhKSBCbGFjayBFeWVkIFBlYXMgYXVkaW8%3D,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1680,I Got Bitches,A2M,Hiphop_Overseas,https://www.youtube.com/watch?v=4BSn_ENB0IE&pp=ygUXSSBHb3QgQml0Y2hlcyBBMk0gYXVkaW8%3D,,,,,,,,,,,,,,,
1681,What It Is (Solo Version),Doechii,Hiphop_Overseas,https://www.youtube.com/watch?v=khMkNSf2Jwg&pp=ygUnV2hhdCBJdCBJcyAoU29sbyBWZXJzaW9uKSBEb2VjaGlpIGF1ZGlv,,,,,,,,,,,,,,,
1682,changes,XXXTENTACION,Hiphop_Overseas,https://www.youtube.com/watch?v=f0bbDFRYD_A&pp=ygUaY2hhbmdlcyBYWFhURU5UQUNJT04gYXVkaW8%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1683,Sheesh!,Tai Verdes,Hiphop_Overseas,https://www.youtube.com/watch?v=G6XnhJTD5yg&pp=ygUYU2hlZXNoISBUYWkgVmVyZGVzIGF1ZGlv,,,,,,,,,,,,,,,
1684,SCOOP (Feat. Doja Cat),Lil Nas X,Hiphop_Overseas,https://www.youtube.com/watch?v=_f5MwaQx0YI&pp=ygUmU0NPT1AgKEZlYXQuIERvamEgQ2F0KSBMaWwgTmFzIFggYXVkaW8%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1685,Up,Cardi B,Hiphop_Overseas,https://www.youtube.com/watch?v=N2LPTvuIQ5U&pp=ygUQVXAgQ2FyZGkgQiBhdWRpbw%3D%3D,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1686,Bongos (feat. Megan Thee Stallion),Cardi B,Hiphop_Overseas,https://www.youtube.com/watch?v=1IVeyoNiguk&pp=ygUwQm9uZ29zIChmZWF0LiBNZWdhbiBUaGVlIFN0YWxsaW9uKSBDYXJkaSBCIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1687,Barbie World (with Aqua),Aqua,Hiphop_Overseas,https://www.youtube.com/watch?v=FahpcPq-07E&pp=ygUjQmFyYmllIFdvcmxkICh3aXRoIEFxdWEpIEFxdWEgYXVkaW8%3D,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1688,MODERN JAM (Feat. Teezo Touchdown),Travis Scott,Hiphop_Overseas,https://www.youtube.com/watch?v=cP11JfxI4XE&pp=ygU1TU9ERVJOIEpBTSAoRmVhdC4gVGVlem8gVG91Y2hkb3duKSBUcmF2aXMgU2NvdHQgYXVkaW8%3D,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1689,HYAENA,Travis Scott,Hiphop_Overseas,https://www.youtube.com/watch?v=N20q-391r48&pp=ygUZSFlBRU5BIFRyYXZpcyBTY290dCBhdWRpbw%3D%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1690,MELTDOWN (Feat. Drake),Travis Scott,Hiphop_Overseas,https://www.youtube.com/watch?v=LuKm4L9ryB0&pp=ygUpTUVMVERPV04gKEZlYXQuIERyYWtlKSBUcmF2aXMgU2NvdHQgYXVkaW8%3D,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
1691,Barbie World (with Aqua) [From Barbie The Album],Aqua,Hiphop_Overseas,https://www.youtube.com/watch?v=DqpayH8zs-w&pp=ygU7QmFyYmllIFdvcmxkICh3aXRoIEFxdWEpIFtGcm9tIEJhcmJpZSBUaGUgQWxidW1dIEFxdWEgYXVkaW8%3D,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1692,Bad Things,Camila Cabello,Hiphop_Overseas,https://www.youtube.com/watch?v=4cauU2IpFyA&pp=ygUfQmFkIFRoaW5ncyBDYW1pbGEgQ2FiZWxsbyBhdWRpbw%3D%3D,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1693,Booty Wurk (One Cheek At a Time) (Feat. Joey Galaxy),T-Pain,Hiphop_Overseas,https://www.youtube.com/watch?v=L-VnjtQhKc0&pp=ygVBQm9vdHkgV3VyayAoT25lIENoZWVrIEF0IGEgVGltZSkgKEZlYXQuIEpvZXkgR2FsYXh5KSBULVBhaW4gYXVkaW8%3D,,,,,,,,,,,,,,,
1694,Calling (Spider-Man: Across the Spider-Verse) (Feat. A Boogie wit da Hoodie),NAV,Hiphop_Overseas,https://www.youtube.com/watch?v=iWDxMpLvaUE&pp=ygVWQ2FsbGluZyAoU3BpZGVyLU1hbjogQWNyb3NzIHRoZSBTcGlkZXItVmVyc2UpIChGZWF0LiBBIEJvb2dpZSB3aXQgZGEgSG9vZGllKSBOQVYgYXVkaW8%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1695,Am I Dreaming,Roisee,Hiphop_Overseas,https://www.youtube.com/watch?v=7aUZtDaxS60&pp=ygUaQW0gSSBEcmVhbWluZyBSb2lzZWUgYXVkaW8%3D,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1696,Self Love (Spider-Man: Across the Spider-Verse),Coi Leray,Hiphop_Overseas,https://www.youtube.com/watch?v=-WOonkg_ZCo&pp=ygU_U2VsZiBMb3ZlIChTcGlkZXItTWFuOiBBY3Jvc3MgdGhlIFNwaWRlci1WZXJzZSkgQ29pIExlcmF5IGF1ZGlv,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
1697,Please Me,Bruno Mars,Hiphop_Overseas,https://www.youtube.com/watch?v=4FitbJ3oqww&pp=ygUaUGxlYXNlIE1lIEJydW5vIE1hcnMgYXVkaW8%3D,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1698,Annihilate (Spider-Man: Across the Spider-Verse),Offset,Hiphop_Overseas,https://www.youtube.com/watch?v=dsnuu20RSFU&pp=ygU9QW5uaWhpbGF0ZSAoU3BpZGVyLU1hbjogQWNyb3NzIHRoZSBTcGlkZXItVmVyc2UpIE9mZnNldCBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
1699,Billionaire (Feat. Bruno Mars),Travie McCoy,Hiphop_Overseas,https://www.youtube.com/watch?v=NAHO25MmpYc&pp=ygUxQmlsbGlvbmFpcmUgKEZlYXQuIEJydW5vIE1hcnMpIFRyYXZpZSBNY0NveSBhdWRpbw%3D%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1700,Rover (feat. DTG),S1mba,Hiphop_Overseas,https://www.youtube.com/watch?v=SkDnqVuYH7E&pp=ygUdUm92ZXIgKGZlYXQuIERURykgUzFtYmEgYXVkaW8%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1701,NO BAD DAYS (feat. Collett),Macklemore,Hiphop_Overseas,https://www.youtube.com/watch?v=J3M_n6joby4&pp=ygUsTk8gQkFEIERBWVMgKGZlYXQuIENvbGxldHQpIE1hY2tsZW1vcmUgYXVkaW8%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1702,Lottery (Feat. LU KALA),Latto,Hiphop_Overseas,https://www.youtube.com/watch?v=m8_8tMzmpTg&pp=ygUjTG90dGVyeSAoRmVhdC4gTFUgS0FMQSkgTGF0dG8gYXVkaW8%3D,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1703,THATS WHAT I WANT,Lil Nas X,Hiphop_Overseas,https://www.youtube.com/watch?v=7FaYZejXEqk&pp=ygUhVEhBVFMgV0hBVCBJIFdBTlQgTGlsIE5hcyBYIGF1ZGlv,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1704,See You Again (폴 워커 추모 엔딩곡) (분노의 질주 : 더 세븐(Fast &amp; Furious 7) OST),Charlie Puth,Hiphop_Overseas,https://www.youtube.com/watch?v=_ogDymI9BKM&pp=ygVQU2VlIFlvdSBBZ2FpbiAo7Y-0IOybjOy7pCDstpTrqqgg7JeU65Sp6rOhKSAo67aE64W47J2YIOyniOyjvCA6IOuNlCDshLjruJAoRmFzdCA%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1705,Wake Up in the Sky,Kodak Black,Hiphop_Overseas,https://www.youtube.com/watch?v=bS1Nf0syICc&pp=ygUkV2FrZSBVcCBpbiB0aGUgU2t5IEtvZGFrIEJsYWNrIGF1ZGlv,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1706,"Hold On, We're Going Home (Album Version)",Drake,Hiphop_Overseas,https://www.youtube.com/watch?v=Ni6izPw1xSU&pp=ygU1SG9sZCBPbiwgV2UncmUgR29pbmcgSG9tZSAoQWxidW0gVmVyc2lvbikgRHJha2UgYXVkaW8%3D,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
1707,In My Feelings,Drake,Hiphop_Overseas,https://www.youtube.com/watch?v=SD1tkI5-3dI&pp=ygUaSW4gTXkgRmVlbGluZ3MgRHJha2UgYXVkaW8%3D,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1708,All My Life (Feat. J. Cole),Lil Durk,Hiphop_Overseas,https://www.youtube.com/watch?v=UReu1oXL9q0&pp=ygUqQWxsIE15IExpZmUgKEZlYXQuIEouIENvbGUpIExpbCBEdXJrIGF1ZGlv,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1709,Money Trees (Feat. Jay Rock),Kendrick Lamar,Hiphop_Overseas,https://www.youtube.com/watch?v=Iy-dJwHVX84&pp=ygUxTW9uZXkgVHJlZXMgKEZlYXQuIEpheSBSb2NrKSBLZW5kcmljayBMYW1hciBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
1710,All The Stars,SZA,Hiphop_Overseas,https://www.youtube.com/watch?v=ju4KQT0wL0I&pp=ygUXQWxsIFRoZSBTdGFycyBTWkEgYXVkaW8%3D,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1711,Myself,Post Malone,Hiphop_Overseas,https://www.youtube.com/watch?v=gqthPT8vK7o&pp=ygUYTXlzZWxmIFBvc3QgTWFsb25lIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1712,"Angel Pt. 1 (Trailer Version) (Feat. Kodak Black, NLE Choppa, Muni Long)",Fast &amp; Furious: The Fast Saga,Hiphop_Overseas,https://www.youtube.com/watch?v=jp0kTw1TCy0&pp=ygVOQW5nZWwgUHQuIDEgKFRyYWlsZXIgVmVyc2lvbikgKEZlYXQuIEtvZGFrIEJsYWNrLCBOTEUgQ2hvcHBhLCBNdW5pIExvbmcpIEZhc3Qg,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1713,Deja Vu (Feat. Justin Bieber),Post Malone,Hiphop_Overseas,https://www.youtube.com/watch?v=q-YzHC6m7Po&pp=ygUvRGVqYSBWdSAoRmVhdC4gSnVzdGluIEJpZWJlcikgUG9zdCBNYWxvbmUgYXVkaW8%3D,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1714,"I Don't Like It, I Love It (feat. Robin Thicke &amp; Verdine White)",Flo Rida,Hiphop_Overseas,https://www.youtube.com/watch?v=Tw8mpgccugc&pp=ygUvSSBEb24ndCBMaWtlIEl0LCBJIExvdmUgSXQgKGZlYXQuIFJvYmluIFRoaWNrZSA%3D,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1715,HOPE,NF,Hiphop_Overseas,https://www.youtube.com/watch?v=YUdkYx9WH9k&pp=ygUNSE9QRSBORiBhdWRpbw%3D%3D,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
1716,First Class,Jack Harlow,Hiphop_Overseas,https://www.youtube.com/watch?v=5CVrij8tcP8&pp=ygUdRmlyc3QgQ2xhc3MgSmFjayBIYXJsb3cgYXVkaW8%3D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1717,Search &amp; Rescue,Drake,Hiphop_Overseas,https://www.youtube.com/watch?v=sNZvE5Jk7Qs&pp=ygUHU2VhcmNoIA%3D%3D,,,,,,,,,,,,,,,
1718,Se Acabo (Remix) (feat. Method Man),The Beatnuts,Hiphop_Overseas,https://www.youtube.com/watch?v=3OF1aSHlNjc&pp=ygU2U2UgQWNhYm8gKFJlbWl4KSAoZmVhdC4gTWV0aG9kIE1hbikgVGhlIEJlYXRudXRzIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1719,High School (Feat. Lil Wayne),Nicki Minaj,Hiphop_Overseas,https://www.youtube.com/watch?v=JTdcgD68J5M&pp=ygUvSGlnaCBTY2hvb2wgKEZlYXQuIExpbCBXYXluZSkgTmlja2kgTWluYWogYXVkaW8%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1720,MOTTO,NF,Hiphop_Overseas,https://www.youtube.com/watch?v=ReUXHX7i4c0&pp=ygUOTU9UVE8gTkYgYXVkaW8%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1721,Good As Hell (feat. Ariana Grande) [Remix],Lizzo,Hiphop_Overseas,https://www.youtube.com/watch?v=tf6iaFf6mbA&pp=ygU2R29vZCBBcyBIZWxsIChmZWF0LiBBcmlhbmEgR3JhbmRlKSBbUmVtaXhdIExpenpvIGF1ZGlv,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1722,Mirror Mirror (Feat. Changbin of Stray Kids),MILLI,Hiphop_Overseas,https://www.youtube.com/watch?v=DRnz_cG_J-Q&pp=ygU4TWlycm9yIE1pcnJvciAoRmVhdC4gQ2hhbmdiaW4gb2YgU3RyYXkgS2lkcykgTUlMTEkgYXVkaW8%3D,,,,,,,,,,,,,,,
1723,Doctor Pepper,OG Maco,Hiphop_Overseas,https://www.youtube.com/watch?v=pzwtAp4AB_s&pp=ygUbRG9jdG9yIFBlcHBlciBPRyBNYWNvIGF1ZGlv,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1724,First Date (Feat. Wade &amp; Tyler Alexis),The Hauser Project,Hiphop_Overseas,https://www.youtube.com/watch?v=iRj-WRUW3mY&pp=ygUXRmlyc3QgRGF0ZSAoRmVhdC4gV2FkZSA%3D,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
1725,Like I Do,J.Tajor,Blues_Overseas,https://www.youtube.com/watch?v=qmnLglzSjKo&pp=ygUXTGlrZSBJIERvIEouVGFqb3IgYXVkaW8%3D,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1726,HEARTBREAK ANNIVERSARY,Giveon,Blues_Overseas,https://www.youtube.com/watch?v=nja_0BaQcNg&pp=ygUjSEVBUlRCUkVBSyBBTk5JVkVSU0FSWSBHaXZlb24gYXVkaW8%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1727,All I Want for Christmas Is You,Mariah Carey,Blues_Overseas,https://www.youtube.com/watch?v=bXlk2q_kt3I&pp=ygUyQWxsIEkgV2FudCBmb3IgQ2hyaXN0bWFzIElzIFlvdSBNYXJpYWggQ2FyZXkgYXVkaW8%3D,,,,,,,,,,,,,,,
1728,When I Was Your Man,Bruno Mars,Blues_Overseas,https://www.youtube.com/watch?v=1wbtvNA8GaA&pp=ygUkV2hlbiBJIFdhcyBZb3VyIE1hbiBCcnVubyBNYXJzIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1729,Love,Keyshia Cole,Blues_Overseas,https://www.youtube.com/watch?v=ETpU0obvKrY&pp=ygUXTG92ZSBLZXlzaGlhIENvbGUgYXVkaW8%3D,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1730,Die For You (Explicit Ver.),The Weeknd,Blues_Overseas,https://www.youtube.com/watch?v=2AH5l-vrY9Q&pp=ygUsRGllIEZvciBZb3UgKEV4cGxpY2l0IFZlci4pIFRoZSBXZWVrbmQgYXVkaW8%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1731,wherever u r (ft. V of BTS),V,Blues_Overseas,https://www.youtube.com/watch?v=LEdNCS8luWE&pp=ygUjd2hlcmV2ZXIgdSByIChmdC4gViBvZiBCVFMpIFYgYXVkaW8%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
1732,At My Worst,Pink Sweat$,Blues_Overseas,https://www.youtube.com/watch?v=VXzAJd8UJl8&pp=ygUdQXQgTXkgV29yc3QgUGluayBTd2VhdCQgYXVkaW8%3D,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1733,Someone Like You,Adele,Blues_Overseas,https://www.youtube.com/watch?v=22c3_LoIfZQ&pp=ygUcU29tZW9uZSBMaWtlIFlvdSBBZGVsZSBhdWRpbw%3D%3D,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
1734,Leave The Door Open,Silk Sonic,Blues_Overseas,https://www.youtube.com/watch?v=Lfvn8atb9Q0&pp=ygUkTGVhdmUgVGhlIERvb3IgT3BlbiBTaWxrIFNvbmljIGF1ZGlv,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1735,Blinding Lights,The Weeknd,Blues_Overseas,https://www.youtube.com/watch?v=fHI8X4OXluQ&pp=ygUgQmxpbmRpbmcgTGlnaHRzIFRoZSBXZWVrbmQgYXVkaW8%3D,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1
1736,Marry You,Bruno Mars,Blues_Overseas,https://www.youtube.com/watch?v=dElRVQFqj-k&pp=ygUaTWFycnkgWW91IEJydW5vIE1hcnMgYXVkaW8%3D,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
1737,Kill Bill,SZA,Blues_Overseas,https://www.youtube.com/watch?v=SQnc1QibapQ&pp=ygUTS2lsbCBCaWxsIFNaQSBhdWRpbw%3D%3D,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1738,Because Of You,Ne-Yo,Blues_Overseas,https://www.youtube.com/watch?v=nZSeA1-eZM8&pp=ygUaQmVjYXVzZSBPZiBZb3UgTmUtWW8gYXVkaW8%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1739,Die For You (Remix),Ariana Grande,Blues_Overseas,https://www.youtube.com/watch?v=yka6mulGMmU&pp=ygUnRGllIEZvciBZb3UgKFJlbWl4KSBBcmlhbmEgR3JhbmRlIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1740,unrequited,SOLOMON,Blues_Overseas,https://www.youtube.com/watch?v=BIFQvc0AYsY&pp=ygUYdW5yZXF1aXRlZCBTT0xPTU9OIGF1ZGlv,,,,,,,,,,,,,,,
1741,Out of Time,The Weeknd,Blues_Overseas,https://www.youtube.com/watch?v=kxgj5af8zg4&pp=ygUcT3V0IG9mIFRpbWUgVGhlIFdlZWtuZCBhdWRpbw%3D%3D,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1742,Say So,Doja Cat,Blues_Overseas,https://www.youtube.com/watch?v=uAYG46w1SCA&pp=ygUVU2F5IFNvIERvamEgQ2F0IGF1ZGlv,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1743,Just The Way You Are,Bruno Mars,Blues_Overseas,https://www.youtube.com/watch?v=wVFcs-oMVYI&pp=ygUlSnVzdCBUaGUgV2F5IFlvdSBBcmUgQnJ1bm8gTWFycyBhdWRpbw%3D%3D,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
1744,Call You Mine (Feat. Geologic Of The Blue Scholars),Jeff Bernat,Blues_Overseas,https://www.youtube.com/watch?v=mKy2LUvdE5w&pp=ygVFQ2FsbCBZb3UgTWluZSAoRmVhdC4gR2VvbG9naWMgT2YgVGhlIEJsdWUgU2Nob2xhcnMpIEplZmYgQmVybmF0IGF1ZGlv,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
1745,Halo,Beyonce,Blues_Overseas,https://www.youtube.com/watch?v=wkABWE-WUC8&pp=ygUSSGFsbyBCZXlvbmNlIGF1ZGlv,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
1746,Rolling in the Deep,Adele,Blues_Overseas,https://www.youtube.com/watch?v=bDtjO-R0QSo&pp=ygUfUm9sbGluZyBpbiB0aGUgRGVlcCBBZGVsZSBhdWRpbw%3D%3D,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
1747,Talk,Disclosure,Blues_Overseas,https://www.youtube.com/watch?v=Y1QZOprK7PQ&pp=ygUVVGFsayBEaXNjbG9zdXJlIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1748,Just The Two Of Us,Bill Withers,Blues_Overseas,https://www.youtube.com/watch?v=ggoKnflDvAw&pp=ygUlSnVzdCBUaGUgVHdvIE9mIFVzIEJpbGwgV2l0aGVycyBhdWRpbw%3D%3D,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0
1749,Treasure,Bruno Mars,Blues_Overseas,https://www.youtube.com/watch?v=jz7C2W4m26U&pp=ygUZVHJlYXN1cmUgQnJ1bm8gTWFycyBhdWRpbw%3D%3D,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1750,Crazy,Gnarls Barkley,Blues_Overseas,https://www.youtube.com/watch?v=Qe500eIK1oA&pp=ygUaQ3JhenkgR25hcmxzIEJhcmtsZXkgYXVkaW8%3D,,,,,,,,,,,,,,,
1751,Stay With Me,Sam Smith,Blues_Overseas,https://www.youtube.com/watch?v=p7E6N_MWpHI&pp=ygUcU3RheSBXaXRoIE1lIFNhbSBTbWl0aCBhdWRpbw%3D%3D,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1752,Love Affair,UMI,Blues_Overseas,https://www.youtube.com/watch?v=hmsyIT8OVZk&pp=ygUVTG92ZSBBZmZhaXIgVU1JIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1753,I Feel It Coming (Feat. Daft Punk) (Explicit Ver.),The Weeknd,Blues_Overseas,https://www.youtube.com/watch?v=5v1TOFULOWA&pp=ygVDSSBGZWVsIEl0IENvbWluZyAoRmVhdC4gRGFmdCBQdW5rKSAoRXhwbGljaXQgVmVyLikgVGhlIFdlZWtuZCBhdWRpbw%3D%3D,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
1754,Love On Top,Beyonce,Blues_Overseas,https://www.youtube.com/watch?v=HzC9X_O7bJQ&pp=ygUZTG92ZSBPbiBUb3AgQmV5b25jZSBhdWRpbw%3D%3D,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
1755,West Coast Love,Emotional Oranges,Blues_Overseas,https://www.youtube.com/watch?v=PaSON7HvFao&pp=ygUnV2VzdCBDb2FzdCBMb3ZlIEVtb3Rpb25hbCBPcmFuZ2VzIGF1ZGlv,,,,,,,,,,,,,,,
